,party_rk,class
1523,1996,68.0
1524,50425,8.0
1525,59574,27.0
1526,67282,29.0
1527,70025,27.0
1528,78715,31.0
1529,90926,7.0
1530,33645,32.0
1531,57236,11.0
1532,24238,31.0
1533,85654,15.0
1534,41324,14.0
1535,83126,29.0
1536,21572,9.0
1537,29837,32.0
1538,52302,14.0
1539,72231,9.0
1540,24941,124.0
1541,52381,29.0
1542,74533,9.0
1543,29964,9.0
1544,33502,5.0
1545,94080,32.0
1546,6522,7.0
1547,49359,12.0
1548,63687,5.0
1549,83488,13.0
1550,31176,11.0
1551,34623,9.0
1552,62052,7.0
1553,92505,28.0
1554,38906,29.0
1555,75577,30.0
1556,93389,68.0
1557,90688,12.0
1558,45131,
1559,55354,20.0
1560,39312,67.0
1561,71192,29.0
1562,79473,3.0
1563,62399,9.0
1564,66035,9.0
1565,85437,29.0
1566,51787,27.0
1567,9152,
1568,31438,55.0
1569,72012,14.0
1570,93349,9.0
1571,7886,100.0
1572,51274,32.0
1573,25661,7.0
1574,36335,
1575,51569,68.0
1576,79163,62.0
1577,85388,3.0
1578,16028,100.0
1579,22907,29.0
1580,36682,8.0
1581,20230,66.0
1582,25258,100.0
1583,92326,11.0
1584,23291,29.0
1585,69389,29.0
1586,14817,29.0
1587,37547,7.0
1588,54350,28.0
1589,27395,100.0
1590,90332,51.0
1591,17234,29.0
1592,30774,68.0
1593,61900,30.0
1594,82969,13.0
1595,88734,16.0
1596,14474,12.0
1597,49147,85.0
1598,86344,29.0
1599,58212,27.0
1600,61264,7.0
1601,6949,86.0
1602,66251,12.0
1603,12876,100.0
1604,17890,66.0
1605,49320,24.0
1606,55838,14.0
1607,12503,89.0
1608,50793,14.0
1609,70987,3.0
1610,76386,32.0
1611,53599,12.0
1612,87241,67.0
1613,9007,85.0
1614,10579,9.0
1615,32044,29.0
1616,62173,
1617,6354,131.0
1618,57511,28.0
1619,52601,1.0
1620,25802,89.0
1621,88080,
1622,42914,29.0
1623,47602,29.0
1624,63255,34.0
1625,89028,11.0
1626,74705,30.0
1627,9550,
1628,72564,19.0
1629,78135,12.0
1630,81774,27.0
1631,12861,85.0
1632,69783,10.0
1633,19185,28.0
1634,54241,14.0
1635,73086,8.0
1636,2849,35.0
1637,89288,114.0
1638,31071,31.0
1639,68090,16.0
1640,78499,21.0
1641,15623,104.0
1642,71956,29.0
1643,17727,33.0
1644,39389,29.0
1645,6904,9.0
1646,29427,46.0
1647,56405,8.0
1648,19311,30.0
1649,58365,9.0
1650,82726,25.0
1651,41167,28.0
1652,49493,68.0
1653,56724,52.0
1654,73277,7.0
1655,75151,82.0
1656,85547,8.0
1657,51504,72.0
1658,59801,27.0
1659,65489,48.0
1660,77418,8.0
1661,2873,29.0
1662,21725,13.0
1663,39479,34.0
1664,70368,8.0
1665,88153,28.0
1666,31821,25.0
1667,57782,
1668,39455,27.0
1669,9875,35.0
1670,20689,100.0
1671,73437,29.0
1672,85282,29.0
1673,25357,29.0
1674,31592,7.0
1675,56547,29.0
1676,88725,31.0
1677,93396,27.0
1678,2166,87.0
1679,62266,27.0
1680,1701,
1681,9686,66.0
1682,30897,27.0
1683,13795,97.0
1684,48401,15.0
1685,62238,13.0
1686,77166,4.0
1687,85312,27.0
1688,11617,9.0
1689,57328,30.0
1690,94557,7.0
1691,20818,29.0
1692,25299,1.0
1693,10953,100.0
1694,45094,9.0
1695,58687,36.0
1696,86081,12.0
1697,48981,70.0
1698,73065,7.0
1699,30547,16.0
1700,46029,29.0
1701,49694,13.0
1702,37282,14.0
1703,82030,25.0
1704,31053,72.0
1705,61542,29.0
1706,78336,34.0
1707,82133,29.0
1708,41852,32.0
1709,53814,9.0
1710,61856,14.0
1711,26493,14.0
1712,66049,33.0
1713,13452,29.0
1714,34811,7.0
1715,73830,
1716,14052,100.0
1717,17962,7.0
1718,83015,46.0
1719,21583,
1720,30447,33.0
1721,42548,29.0
1722,17173,27.0
1723,40064,29.0
1724,6880,50.0
1725,22196,71.0
1726,41946,32.0
1727,63070,3.0
1728,27835,29.0
1729,50102,35.0
1730,56001,70.0
1731,71247,
1732,33487,55.0
1733,80607,68.0
1734,1506,34.0
1735,16791,14.0
1736,80275,7.0
1737,31192,33.0
1738,36249,5.0
1739,86921,28.0
1740,56030,25.0
1741,90820,28.0
1742,1122,13.0
1743,6356,31.0
1744,22412,91.0
1745,86513,9.0
1746,51623,85.0
1747,57403,7.0
1748,60302,12.0
1749,80741,35.0
1750,85877,11.0
1751,48519,25.0
1752,15450,27.0
1753,22209,101.0
1754,85329,
1755,52274,11.0
1756,75536,5.0
1757,16342,9.0
1758,34256,9.0
1759,63329,89.0
1760,10417,
1761,14878,100.0
1762,75055,11.0
1763,88931,12.0
1764,770,
1765,15149,33.0
1766,54132,29.0
1767,86425,63.0
1768,45930,8.0
1769,79517,27.0
1770,3052,100.0
1771,35919,5.0
1772,47081,5.0
1773,36913,9.0
1774,73975,25.0
1775,78156,31.0
1776,78196,4.0
1777,85707,3.0
1778,88926,28.0
1779,19003,75.0
1780,21845,12.0
1781,59897,27.0
1782,70787,39.0
1783,79211,12.0
1784,91643,12.0
1785,79317,7.0
1786,44632,9.0
1787,28694,5.0
1788,90815,8.0
1789,78972,25.0
1790,84094,27.0
1791,47859,27.0
1792,2614,28.0
1793,24752,9.0
1794,60892,29.0
1795,16757,87.0
1796,65494,31.0
1797,34953,68.0
1798,65643,12.0
1799,37118,29.0
1800,48512,25.0
1801,4416,100.0
1802,33928,33.0
1803,90394,32.0
1804,81123,27.0
1805,46550,84.0
1806,50854,64.0
1807,13688,31.0
1808,36559,33.0
1809,78490,34.0
1810,26765,25.0
1811,30641,15.0
1812,60089,32.0
1813,56226,24.0
1814,34828,
1815,21244,12.0
1816,59345,5.0
1817,58529,13.0
1818,16957,100.0
1819,88686,9.0
1820,45455,32.0
1821,49677,7.0
1822,28963,7.0
1823,90009,66.0
1824,861,105.0
1825,48088,29.0
1826,72756,29.0
1827,84794,29.0
1828,49394,32.0
1829,83626,8.0
1830,18759,85.0
1831,66304,1.0
1832,29474,29.0
1833,40451,
1834,71873,32.0
1835,34977,10.0
1836,6929,89.0
1837,33474,5.0
1838,39746,13.0
1839,78981,104.0
1840,60145,16.0
1841,75825,49.0
1842,80324,
1843,83408,16.0
1844,17510,33.0
1845,45369,13.0
1846,79851,16.0
1847,92850,28.0
1848,29643,104.0
1849,40278,14.0
1850,60454,9.0
1851,65218,
1852,3641,
1853,48430,7.0
1854,35268,25.0
1855,70057,27.0
1856,74341,32.0
1857,87645,27.0
1858,90887,32.0
1859,22779,11.0
1860,62997,9.0
1861,91655,28.0
1862,2029,25.0
1863,64145,29.0
1864,45540,29.0
1865,31329,27.0
1866,59428,10.0
1867,75641,9.0
1868,5316,89.0
1869,71710,11.0
1870,26902,27.0
1871,52521,7.0
1872,29764,33.0
1873,88118,28.0
1874,93783,5.0
1875,8763,10.0
1876,88206,24.0
1877,54286,28.0
1878,72030,31.0
1879,6988,9.0
1880,71783,29.0
1881,41376,29.0
1882,59859,8.0
1883,62247,85.0
1884,87475,14.0
1885,73779,
1886,22405,9.0
1887,36595,25.0
1888,78457,27.0
1889,39576,32.0
1890,71036,5.0
1891,79772,25.0
1892,84960,8.0
1893,89901,27.0
1894,27691,10.0
1895,31200,15.0
1896,34355,33.0
1897,30980,9.0
1898,39663,7.0
1899,42625,71.0
1900,81153,29.0
1901,4630,29.0
1902,92580,66.0
1903,15989,102.0
1904,68651,9.0
1905,52254,32.0
1906,83547,8.0
1907,5772,85.0
1908,25532,100.0
1909,56266,7.0
1910,92657,23.0
1911,12670,100.0
1912,35252,9.0
1913,47655,29.0
1914,73414,25.0
1915,82691,29.0
1916,29811,27.0
1917,56016,46.0
1918,73889,27.0
1919,20142,102.0
1920,33204,86.0
1921,24311,34.0
1922,65441,10.0
1923,49722,28.0
1924,52696,29.0
1925,81894,27.0
1926,24407,100.0
1927,71857,7.0
1928,18703,15.0
1929,63033,16.0
1930,30808,20.0
1931,86565,51.0
1932,7752,33.0
1933,19905,100.0
1934,88630,32.0
1935,60659,33.0
1936,54368,14.0
1937,76684,25.0
1938,11227,5.0
1939,14661,100.0
1940,27150,100.0
1941,35738,25.0
1942,52062,25.0
1943,83740,
1944,80022,9.0
1945,31426,14.0
1946,57912,
1947,51809,
1948,73318,12.0
1949,26930,89.0
1950,75826,75.0
1951,83962,9.0
1952,54976,11.0
1953,62984,27.0
1954,40170,71.0
1955,49494,29.0
1956,20299,16.0
1957,24100,10.0
1958,14735,87.0
1959,18115,31.0
1960,32836,35.0
1961,60193,7.0
1962,91434,7.0
1963,27464,67.0
1964,63347,97.0
1965,91506,47.0
1966,2288,
1967,38761,31.0
1968,93758,27.0
1969,5941,104.0
1970,21625,70.0
1971,40965,27.0
1972,92279,29.0
1973,4245,
1974,28330,100.0
1975,22152,100.0
1976,29659,27.0
1977,36601,32.0
1978,40853,85.0
1979,10548,
1980,52069,9.0
1981,84093,27.0
1982,17848,27.0
1983,85748,9.0
1984,41150,5.0
1985,13270,12.0
1986,28915,9.0
1987,52739,29.0
1988,11930,25.0
1989,32555,31.0
1990,81410,11.0
1991,10847,
1992,20265,27.0
1993,72680,7.0
1994,52104,24.0
1995,20201,14.0
1996,33205,16.0
1997,47306,48.0
1998,15596,97.0
1999,20979,27.0
2000,46163,7.0
2001,69406,101.0
2002,13620,15.0
2003,19552,14.0
2004,89229,31.0
2005,11292,9.0
2006,22722,85.0
2007,74575,16.0
2008,25779,72.0
2009,80396,25.0
2010,93837,5.0
2011,58020,29.0
2012,81107,25.0
2013,86508,29.0
2014,92335,27.0
2015,31868,12.0
2016,74591,33.0
2017,1539,
2018,27114,100.0
2019,35234,47.0
2020,68100,8.0
2021,4440,15.0
2022,198,34.0
2023,48109,9.0
2024,78976,5.0
2025,27033,33.0
2026,31467,15.0
2027,37254,36.0
2028,43121,31.0
2029,47519,25.0
2030,11562,85.0
2031,24143,28.0
2032,48329,7.0
2033,82404,29.0
2034,4248,50.0
2035,22154,82.0
2036,24713,29.0
2037,55906,14.0
2038,65800,13.0
2039,69454,36.0
2040,43988,32.0
2041,65203,9.0
2042,74718,32.0
2043,83332,85.0
2044,93342,27.0
2045,77727,5.0
2046,68928,5.0
2047,53417,7.0
2048,59330,25.0
2049,1032,29.0
2050,36907,13.0
2051,72671,8.0
2052,80498,36.0
2053,12776,31.0
2054,20793,89.0
2055,26176,100.0
2056,55661,11.0
2057,71660,25.0
2058,81165,25.0
2059,87508,28.0
2060,4408,7.0
2061,87473,16.0
2062,93543,5.0
2063,10164,33.0
2064,3504,31.0
2065,18431,27.0
2066,8558,47.0
2067,26620,
2068,43916,36.0
2069,64380,27.0
2070,54422,7.0
2071,83713,9.0
2072,7062,100.0
2073,67492,8.0
2074,83572,36.0
2075,65217,29.0
2076,70849,8.0
2077,84720,9.0
2078,7105,31.0
2079,89833,33.0
2080,8892,
2081,28855,85.0
2082,35494,7.0
2083,2458,85.0
2084,32473,
2085,74518,27.0
2086,86147,9.0
2087,6709,29.0
2088,6096,13.0
2089,82825,25.0
2090,39793,31.0
2091,46104,
2092,59211,82.0
2093,8414,
2094,38725,15.0
2095,41579,10.0
2096,53588,9.0
2097,16707,32.0
2098,62074,8.0
2099,66324,29.0
2100,21827,15.0
2101,51520,25.0
2102,54523,12.0
2103,73634,9.0
2104,22307,85.0
2105,86447,31.0
2106,29353,36.0
2107,37960,34.0
2108,50359,24.0
2109,59392,8.0
2110,68393,8.0
2111,75903,28.0
2112,681,86.0
2113,64720,9.0
2114,73606,
2115,79672,12.0
2116,79438,5.0
2117,3237,100.0
2118,6210,11.0
2119,8452,29.0
2120,26685,29.0
2121,49037,8.0
2122,5179,9.0
2123,22119,27.0
2124,30950,
2125,47054,35.0
2126,90873,27.0
2127,23364,13.0
2128,40464,5.0
2129,43557,11.0
2130,64114,27.0
2131,90185,7.0
2132,40623,32.0
2133,74112,32.0
2134,74241,27.0
2135,81838,9.0
2136,7171,
2137,68936,7.0
2138,5614,104.0
2139,57075,67.0
2140,67965,27.0
2141,57377,33.0
2142,70673,29.0
2143,92826,29.0
2144,69075,29.0
2145,58371,5.0
2146,24675,14.0
2147,36224,33.0
2148,5594,10.0
2149,41190,33.0
2150,53574,7.0
2151,58070,8.0
2152,2122,89.0
2153,62994,13.0
2154,80483,30.0
2155,55269,14.0
2156,77711,34.0
2157,5173,89.0
2158,11989,
2159,26564,105.0
2160,56760,33.0
2161,48802,24.0
2162,85974,23.0
2163,94533,9.0
2164,605,34.0
2165,60946,27.0
2166,65213,102.0
2167,77339,27.0
2168,50938,10.0
2169,70441,27.0
2170,75231,13.0
2171,58217,27.0
2172,86583,47.0
2173,84467,9.0
2174,88121,4.0
2175,3539,25.0
2176,34516,29.0
2177,45364,10.0
2178,52532,28.0
2179,8192,89.0
2180,33764,100.0
2181,29408,98.0
2182,38604,13.0
2183,91754,32.0
2184,12305,104.0
2185,16680,100.0
2186,64034,26.0
2187,28353,5.0
2188,35008,27.0
2189,91707,29.0
2190,13789,13.0
2191,60845,31.0
2192,9563,85.0
2193,16677,89.0
2194,70775,13.0
2195,87304,62.0
2196,22716,100.0
2197,28141,32.0
2198,75047,33.0
2199,14793,15.0
2200,92285,9.0
2201,25222,11.0
2202,38657,
2203,43531,12.0
2204,67211,28.0
2205,6201,
2206,60499,87.0
2207,78323,100.0
2208,30766,27.0
2209,39920,29.0
2210,9392,97.0
2211,31420,32.0
2212,93994,26.0
2213,12345,87.0
2214,27814,82.0
2215,31654,27.0
2216,35544,68.0
2217,51920,33.0
2218,12779,14.0
2219,47592,24.0
2220,59156,9.0
2221,92926,100.0
2222,79142,27.0
2223,84319,4.0
2224,1750,
2225,16734,90.0
2226,27433,31.0
2227,46423,104.0
2228,61872,25.0
2229,74362,
2230,1053,89.0
2231,15599,9.0
2232,65519,9.0
2233,16344,32.0
2234,46774,25.0
2235,9840,28.0
2236,60416,24.0
2237,11380,100.0
2238,20902,36.0
2239,26347,29.0
2240,30959,29.0
2241,51290,13.0
2242,56243,12.0
2243,31308,12.0
2244,39217,32.0
2245,73257,4.0
2246,83892,9.0
2247,62836,8.0
2248,83123,7.0
2249,41484,51.0
2250,9716,14.0
2251,33670,9.0
2252,16947,14.0
2253,66990,72.0
2254,75759,31.0
2255,13947,27.0
2256,51980,31.0
2257,2089,31.0
2258,12372,
2259,24119,85.0
2260,51747,31.0
2261,19897,36.0
2262,64692,33.0
2263,90289,16.0
2264,152,124.0
2265,15362,87.0
2266,36717,33.0
2267,55028,31.0
2268,11486,
2269,60141,86.0
2270,64844,5.0
2271,68181,16.0
2272,6840,11.0
2273,28392,13.0
2274,51409,25.0
2275,69376,7.0
2276,74593,33.0
2277,93497,10.0
2278,52503,28.0
2279,21281,25.0
2280,24408,33.0
2281,56649,33.0
2282,75159,7.0
2283,78827,9.0
2284,13566,89.0
2285,28708,35.0
2286,69206,13.0
2287,82884,31.0
2288,7802,85.0
2289,7952,31.0
2290,22592,86.0
2291,48336,29.0
2292,53663,4.0
2293,89433,36.0
2294,87903,7.0
2295,747,85.0
2296,66181,20.0
2297,76551,25.0
2298,54041,5.0
2299,81506,8.0
2300,92266,70.0
2301,13013,86.0
2302,18659,100.0
2303,24001,27.0
2304,32471,32.0
2305,41963,28.0
2306,70889,9.0
2307,88358,5.0
2308,19338,15.0
2309,33721,25.0
2310,63196,27.0
2311,88819,27.0
2312,94428,31.0
2313,37845,85.0
2314,75669,13.0
2315,86804,55.0
2316,90048,9.0
2317,2686,72.0
2318,79254,26.0
2319,2815,85.0
2320,32253,
2321,68333,11.0
2322,87176,37.0
2323,27878,82.0
2324,67952,36.0
2325,89985,12.0
2326,26405,27.0
2327,33586,29.0
2328,42432,12.0
2329,49985,27.0
2330,65790,27.0
2331,83447,29.0
2332,16615,32.0
2333,47013,54.0
2334,56973,35.0
2335,827,11.0
2336,67402,1.0
2337,9928,31.0
2338,33364,32.0
2339,40156,8.0
2340,88780,10.0
2341,91895,32.0
2342,6853,
2343,41303,29.0
2344,217,90.0
2345,14768,9.0
2346,768,127.0
2347,12206,29.0
2348,71149,25.0
2349,9014,18.0
2350,53468,28.0
2351,28241,31.0
2352,32046,25.0
2353,93861,9.0
2354,69749,69.0
2355,542,104.0
2356,32443,33.0
2357,89695,24.0
2358,35945,33.0
2359,64600,29.0
2360,70162,29.0
2361,47052,28.0
2362,64036,28.0
2363,87844,100.0
2364,64,15.0
2365,61311,32.0
2366,86681,31.0
2367,23701,31.0
2368,36660,31.0
2369,16620,87.0
2370,34806,32.0
2371,45752,35.0
2372,11814,7.0
2373,40778,27.0
2374,49288,10.0
2375,60582,14.0
2376,65702,9.0
2377,37351,44.0
2378,75136,7.0
2379,83831,9.0
2380,39866,1.0
2381,82052,66.0
2382,48406,15.0
2383,72185,25.0
2384,2454,5.0
2385,50997,29.0
2386,67851,25.0
2387,13489,12.0
2388,52515,25.0
2389,32707,7.0
2390,87028,49.0
2391,90750,24.0
2392,94526,27.0
2393,29815,33.0
2394,41508,100.0
2395,38266,29.0
2396,47477,13.0
2397,70810,27.0
2398,27457,100.0
2399,38040,19.0
2400,61505,9.0
2401,80625,13.0
2402,90475,24.0
2403,2694,37.0
2404,21613,31.0
2405,47654,51.0
2406,70890,31.0
2407,87228,3.0
2408,91112,28.0
2409,20073,32.0
2410,64100,27.0
2411,8587,5.0
2412,28676,25.0
2413,32396,31.0
2414,41121,10.0
2415,92723,47.0
2416,20936,31.0
2417,77100,32.0
2418,14905,10.0
2419,31721,13.0
2420,13914,100.0
2421,86761,7.0
2422,17720,18.0
2423,21299,31.0
2424,10101,
2425,32427,31.0
2426,36533,18.0
2427,58671,7.0
2428,61745,27.0
2429,78913,29.0
2430,17390,16.0
2431,39303,27.0
2432,78522,33.0
2433,93532,29.0
2434,45377,9.0
2435,61524,35.0
2436,70921,24.0
2437,26761,94.0
2438,1209,50.0
2439,31400,13.0
2440,47338,
2441,64537,7.0
2442,8495,
2443,22616,90.0
2444,89600,16.0
2445,17470,28.0
2446,22557,31.0
2447,27461,100.0
2448,30773,11.0
2449,40110,24.0
2450,68149,27.0
2451,5833,33.0
2452,11109,
2453,88291,4.0
2454,92883,3.0
2455,69078,33.0
2456,73852,9.0
2457,83327,27.0
2458,892,100.0
2459,25675,100.0
2460,31973,29.0
2461,40161,33.0
2462,87411,28.0
2463,6625,87.0
2464,14655,8.0
2465,22191,31.0
2466,29928,32.0
2467,2625,46.0
2468,12109,87.0
2469,72702,16.0
2470,83455,31.0
2471,68230,16.0
2472,42675,25.0
2473,9646,31.0
2474,15263,33.0
2475,73549,33.0
2476,44320,13.0
2477,58293,
2478,67345,31.0
2479,22886,118.0
2480,36487,36.0
2481,1251,104.0
2482,52490,36.0
2483,58451,31.0
2484,83030,15.0
2485,34199,14.0
2486,8221,100.0
2487,32080,31.0
2488,37339,7.0
2489,58254,27.0
2490,62119,10.0
2491,72114,12.0
2492,73967,9.0
2493,1196,
2494,5015,11.0
2495,86527,111.0
2496,75427,102.0
2497,9870,9.0
2498,23260,12.0
2499,91835,32.0
2500,69820,5.0
2501,80856,9.0
2502,84814,12.0
2503,63744,6.0
2504,32216,33.0
2505,37569,35.0
2506,76885,33.0
2507,4430,9.0
2508,8631,29.0
2509,91839,3.0
2510,19235,101.0
2511,27544,15.0
2512,70051,31.0
2513,77946,29.0
2514,67661,26.0
2515,76069,3.0
2516,20161,12.0
2517,85552,9.0
2518,2406,
2519,17887,27.0
2520,33283,32.0
2521,62582,
2522,76912,28.0
2523,80517,68.0
2524,66267,33.0
2525,76732,5.0
2526,44497,13.0
2527,56282,27.0
2528,68694,9.0
2529,76528,66.0
2530,5224,90.0
2531,33210,8.0
2532,53682,46.0
2533,23080,89.0
2534,66543,
2535,80669,44.0
2536,14497,14.0
2537,32780,10.0
2538,19428,68.0
2539,26185,29.0
2540,71556,5.0
2541,37822,27.0
2542,87354,32.0
2543,18700,97.0
2544,53396,27.0
2545,60846,27.0
2546,24049,7.0
2547,66950,27.0
2548,12715,11.0
2549,48250,8.0
2550,59093,24.0
2551,6462,48.0
2552,57253,32.0
2553,60821,104.0
2554,87671,13.0
2555,15830,36.0
2556,34027,27.0
2557,78057,
2558,61159,32.0
2559,35047,32.0
2560,61509,8.0
2561,79421,70.0
2562,4020,90.0
2563,21092,100.0
2564,25032,27.0
2565,47857,9.0
2566,7147,
2567,16194,82.0
2568,37528,36.0
2569,40354,50.0
2570,75564,91.0
2571,2930,100.0
2572,7963,
2573,25727,97.0
2574,37401,7.0
2575,41516,73.0
2576,59861,31.0
2577,80643,5.0
2578,56480,30.0
2579,64618,102.0
2580,23826,32.0
2581,64482,13.0
2582,75948,25.0
2583,92881,27.0
2584,3554,31.0
2585,14261,86.0
2586,24990,27.0
2587,55569,12.0
2588,42367,29.0
2589,53555,31.0
2590,27412,36.0
2591,57697,11.0
2592,72240,31.0
2593,17278,90.0
2594,50623,12.0
2595,70180,29.0
2596,61898,12.0
2597,49028,9.0
2598,72311,33.0
2599,8131,83.0
2600,59059,7.0
2601,26346,100.0
2602,91796,30.0
2603,55147,29.0
2604,59888,31.0
2605,84682,51.0
2606,16687,29.0
2607,39393,10.0
2608,59415,32.0
2609,93680,10.0
2610,26055,9.0
2611,92958,66.0
2612,27601,100.0
2613,47413,29.0
2614,84162,31.0
2615,7101,104.0
2616,19718,32.0
2617,37781,29.0
2618,42850,33.0
2619,55065,27.0
2620,80162,13.0
2621,6402,33.0
2622,24219,28.0
2623,76142,27.0
2624,3249,85.0
2625,24305,85.0
2626,53679,27.0
2627,76524,28.0
2628,39451,29.0
2629,18999,16.0
2630,28529,35.0
2631,53656,9.0
2632,46410,11.0
2633,79676,31.0
2634,86067,32.0
2635,20741,12.0
2636,76602,27.0
2637,17266,12.0
2638,63024,9.0
2639,76842,7.0
2640,85505,9.0
2641,30861,9.0
2642,53158,25.0
2643,65490,27.0
2644,91868,13.0
2645,4364,104.0
2646,18358,115.0
2647,26374,
2648,72550,27.0
2649,66153,9.0
2650,88424,12.0
2651,10463,104.0
2652,39921,29.0
2653,49422,7.0
2654,55549,29.0
2655,65543,
2656,76972,28.0
2657,30784,25.0
2658,66713,3.0
2659,79011,85.0
2660,34798,25.0
2661,39560,33.0
2662,75476,31.0
2663,22676,31.0
2664,46549,11.0
2665,76058,27.0
2666,92579,12.0
2667,23670,87.0
2668,30027,32.0
2669,79503,27.0
2670,9695,85.0
2671,26410,31.0
2672,45297,9.0
2673,5532,29.0
2674,27381,47.0
2675,71570,5.0
2676,1401,93.0
2677,16789,32.0
2678,81797,27.0
2679,36265,33.0
2680,44796,106.0
2681,43946,29.0
2682,59288,7.0
2683,64064,27.0
2684,69313,12.0
2685,97,89.0
2686,10255,
2687,72065,9.0
2688,68854,27.0
2689,86960,36.0
2690,6540,14.0
2691,23198,11.0
2692,31616,6.0
2693,49139,
2694,26697,85.0
2695,57521,8.0
2696,64021,13.0
2697,57625,71.0
2698,76207,8.0
2699,83855,29.0
2700,16582,31.0
2701,24486,85.0
2702,31669,33.0
2703,10923,
2704,19255,89.0
2705,70079,10.0
2706,26931,
2707,36798,33.0
2708,60108,
2709,69060,7.0
2710,77334,5.0
2711,89559,100.0
2712,47406,9.0
2713,50710,9.0
2714,66291,33.0
2715,67910,33.0
2716,83953,29.0
2717,18668,9.0
2718,58095,28.0
2719,72541,7.0
2720,1622,124.0
2721,30552,72.0
2722,50701,9.0
2723,58759,100.0
2724,82739,32.0
2725,91232,27.0
2726,65351,16.0
2727,33226,27.0
2728,37984,5.0
2729,10809,90.0
2730,35595,30.0
2731,5902,89.0
2732,64710,31.0
2733,68142,31.0
2734,94585,27.0
2735,7587,
2736,40589,12.0
2737,7551,9.0
2738,17513,9.0
2739,32183,
2740,53399,31.0
2741,8354,7.0
2742,11912,67.0
2743,76773,11.0
2744,85910,48.0
2745,11631,89.0
2746,52350,12.0
2747,2635,
2748,33270,25.0
2749,38045,100.0
2750,45751,29.0
2751,54234,67.0
2752,74636,25.0
2753,83206,32.0
2754,186,90.0
2755,12497,85.0
2756,58869,71.0
2757,71828,25.0
2758,9291,105.0
2759,80642,28.0
2760,2118,100.0
2761,41290,7.0
2762,51764,7.0
2763,15721,27.0
2764,22877,25.0
2765,46174,11.0
2766,64413,100.0
2767,66650,27.0
2768,82816,8.0
2769,64417,29.0
2770,71370,14.0
2771,79943,
2772,15233,5.0
2773,57009,51.0
2774,64538,7.0
2775,73574,66.0
2776,88970,32.0
2777,38531,35.0
2778,26956,27.0
2779,16754,70.0
2780,33920,11.0
2781,7521,85.0
2782,12566,97.0
2783,29228,28.0
2784,8718,11.0
2785,13439,7.0
2786,30620,52.0
2787,58651,28.0
2788,65499,5.0
2789,86520,48.0
2790,85487,29.0
2791,15922,
2792,83637,16.0
2793,9213,104.0
2794,12172,29.0
2795,46907,27.0
2796,53829,68.0
2797,76967,30.0
2798,70246,5.0
2799,74652,11.0
2800,12766,9.0
2801,68389,51.0
2802,72062,5.0
2803,91867,29.0
2804,32084,32.0
2805,12130,31.0
2806,23236,29.0
2807,75667,8.0
2808,33700,51.0
2809,53878,30.0
2810,49016,25.0
2811,56667,7.0
2812,68756,104.0
2813,40117,30.0
2814,82495,29.0
2815,49901,4.0
2816,54280,31.0
2817,9357,
2818,34495,23.0
2819,63442,70.0
2820,74836,25.0
2821,64234,29.0
2822,11553,85.0
2823,19302,105.0
2824,71099,7.0
2825,83309,9.0
2826,92527,29.0
2827,29981,32.0
2828,64524,27.0
2829,93110,35.0
2830,19942,101.0
2831,33398,14.0
2832,41731,28.0
2833,71340,28.0
2834,30747,28.0
2835,41514,28.0
2836,44677,12.0
2837,54342,5.0
2838,41482,13.0
2839,45735,3.0
2840,3026,85.0
2841,36341,31.0
2842,65310,7.0
2843,41350,63.0
2844,81477,85.0
2845,12898,32.0
2846,57961,9.0
2847,70723,27.0
2848,28874,30.0
2849,45701,40.0
2850,53379,5.0
2851,51627,13.0
2852,77565,27.0
2853,84017,32.0
2854,88562,8.0
2855,28420,82.0
2856,62819,16.0
2857,5334,104.0
2858,72256,67.0
2859,89079,46.0
2860,91212,31.0
2861,10274,
2862,62301,27.0
2863,77540,3.0
2864,16513,100.0
2865,47422,8.0
2866,80197,27.0
2867,85137,7.0
2868,3617,90.0
2869,63852,24.0
2870,53502,29.0
2871,35578,13.0
2872,69915,13.0
2873,63501,31.0
2874,81082,29.0
2875,22726,13.0
2876,75068,36.0
2877,77603,30.0
2878,26616,68.0
2879,53519,32.0
2880,76349,29.0
2881,44990,47.0
2882,65691,46.0
2883,77308,32.0
2884,85889,24.0
2885,9461,13.0
2886,14715,25.0
2887,80459,9.0
2888,55653,12.0
2889,47,86.0
2890,38809,68.0
2891,62250,5.0
2892,75085,8.0
2893,84274,33.0
2894,58360,9.0
2895,61678,32.0
2896,76796,55.0
2897,81279,8.0
2898,28223,29.0
2899,632,
2900,408,90.0
2901,26322,8.0
2902,72298,9.0
2903,81554,9.0
2904,9036,31.0
2905,501,86.0
2906,41618,9.0
2907,88306,13.0
2908,65598,27.0
2909,77739,4.0
2910,35502,28.0
2911,52143,27.0
2912,64370,29.0
2913,88671,9.0
2914,52870,16.0
2915,58960,27.0
2916,36448,9.0
2917,57015,12.0
2918,81589,16.0
2919,16618,27.0
2920,33267,15.0
2921,82058,27.0
2922,8490,102.0
2923,27023,32.0
2924,47664,29.0
2925,63161,82.0
2926,79276,29.0
2927,30211,48.0
2928,47141,11.0
2929,61239,7.0
2930,67633,51.0
2931,76973,14.0
2932,5414,7.0
2933,27789,85.0
2934,59273,10.0
2935,31347,27.0
2936,36639,12.0
2937,74925,27.0
2938,86991,14.0
2939,4400,35.0
2940,57295,71.0
2941,61515,13.0
2942,34879,8.0
2943,38943,30.0
2944,83549,9.0
2945,18482,
